class,count,max_conf,model,patch_area,person_dets,shape,texture,total
bench,1,0.915,YOLOv8,16.265833377838135,0,deformed_r12_large,stripes_v_13px,1
umbrella,1,0.961,YOLOv8,16.265833377838135,0,deformed_r12_large,composite_167_inv196,1
umbrella,1,0.865,YOLOv8,16.265833377838135,0,deformed_r12_large,random_noise,1
person,1,0.486,YOLOv8,16.265833377838135,1,deformed_r12_large,uniform_gray,1
person,1,0.74,YOLO11,11.593356728553772,1,circle_r80,k167_d,2
traffic light,1,0.259,YOLO11,11.593356728553772,1,circle_r80,k167_d,2
person,1,0.764,YOLO11,11.593356728553772,1,circle_r80,k208_d,2
traffic light,1,0.286,YOLO11,11.593356728553772,1,circle_r80,k208_d,2
umbrella,1,0.645,YOLO11,11.593356728553772,1,circle_r80,k196_d,3
person,1,0.513,YOLO11,11.593356728553772,1,circle_r80,k196_d,3
traffic light,1,0.262,YOLO11,11.593356728553772,1,circle_r80,k196_d,3
person,1,0.607,YOLO11,11.593356728553772,1,circle_r80,rgb_167_208_196,2
traffic light,1,0.284,YOLO11,11.593356728553772,1,circle_r80,rgb_167_208_196,2
umbrella,1,0.789,YOLO11,11.593356728553772,1,circle_r80,rgb_167_196_208,2
person,1,0.585,YOLO11,11.593356728553772,1,circle_r80,rgb_167_196_208,2
umbrella,1,0.537,YOLO11,11.593356728553772,1,circle_r80,rgb_208_167_196,3
person,1,0.521,YOLO11,11.593356728553772,1,circle_r80,rgb_208_167_196,3
traffic light,1,0.277,YOLO11,11.593356728553772,1,circle_r80,rgb_208_167_196,3
person,1,0.747,YOLO11,11.593356728553772,1,circle_r80,single_red_k167,2
traffic light,1,0.254,YOLO11,11.593356728553772,1,circle_r80,single_red_k167,2
person,1,0.736,YOLO11,11.593356728553772,1,circle_r80,single_green_k167,2
traffic light,1,0.269,YOLO11,11.593356728553772,1,circle_r80,single_green_k167,2
person,1,0.669,YOLO11,11.593356728553772,1,circle_r80,single_blue_k167,2
traffic light,1,0.266,YOLO11,11.593356728553772,1,circle_r80,single_blue_k167,2
person,1,0.487,YOLO11,11.593356728553772,1,circle_r80,lychrel_196,2
traffic light,1,0.265,YOLO11,11.593356728553772,1,circle_r80,lychrel_196,2
person,1,0.641,YOLO11,11.593356728553772,1,circle_r80,lychrel_295,2
traffic light,1,0.273,YOLO11,11.593356728553772,1,circle_r80,lychrel_295,2
person,1,0.638,YOLO11,11.593356728553772,1,circle_r80,lychrel_394,2
traffic light,1,0.27,YOLO11,11.593356728553772,1,circle_r80,lychrel_394,2
person,1,0.638,YOLO11,11.593356728553772,1,circle_r80,lychrel_493,2
traffic light,1,0.27,YOLO11,11.593356728553772,1,circle_r80,lychrel_493,2
person,1,0.641,YOLO11,11.593356728553772,1,circle_r80,lychrel_592,2
traffic light,1,0.273,YOLO11,11.593356728553772,1,circle_r80,lychrel_592,2
person,1,0.583,YOLO11,11.593356728553772,1,circle_r80,lychrel_689,2
traffic light,1,0.262,YOLO11,11.593356728553772,1,circle_r80,lychrel_689,2
person,1,0.511,YOLO11,11.593356728553772,1,circle_r80,lychrel_788,2
traffic light,1,0.255,YOLO11,11.593356728553772,1,circle_r80,lychrel_788,2
person,1,0.511,YOLO11,11.593356728553772,1,circle_r80,lychrel_887,2
traffic light,1,0.255,YOLO11,11.593356728553772,1,circle_r80,lychrel_887,2
person,1,0.55,YOLO11,11.593356728553772,1,circle_r80,lychrel_1997,2
traffic light,1,0.269,YOLO11,11.593356728553772,1,circle_r80,lychrel_1997,2
person,1,0.495,YOLO11,11.593356728553772,1,circle_r80,lychrel_2998,2
traffic light,1,0.251,YOLO11,11.593356728553772,1,circle_r80,lychrel_2998,2
person,1,0.463,YOLO11,11.593356728553772,1,circle_r80,stripes_h_13px,2
traffic light,1,0.263,YOLO11,11.593356728553772,1,circle_r80,stripes_h_13px,2
person,1,0.599,YOLO11,11.593356728553772,1,circle_r80,stripes_d_13px,2
umbrella,1,0.423,YOLO11,11.593356728553772,1,circle_r80,stripes_d_13px,2
traffic light,1,0.267,YOLO11,11.593356728553772,0,circle_r80,stripes_h_32px,1
person,1,0.558,YOLO11,11.593356728553772,1,circle_r80,stripes_v_13px,1
person,1,0.431,YOLO11,11.593356728553772,1,circle_r80,composite_167_208,2
traffic light,1,0.262,YOLO11,11.593356728553772,1,circle_r80,composite_167_208,2
person,1,0.742,YOLO11,11.593356728553772,1,circle_r80,composite_167_inv196,2
traffic light,1,0.259,YOLO11,11.593356728553772,1,circle_r80,composite_167_inv196,2
person,1,0.698,YOLO11,11.593356728553772,1,circle_r80,random_noise,2
traffic light,1,0.253,YOLO11,11.593356728553772,1,circle_r80,random_noise,2
person,1,0.402,YOLO11,11.593356728553772,1,circle_r80,uniform_gray,1
person,2,0.464,YOLO11,7.622966170310974,2,triangle_r100,k167_d,3
traffic light,1,0.251,YOLO11,7.622966170310974,2,triangle_r100,k167_d,3
umbrella,1,0.652,YOLO11,7.622966170310974,1,triangle_r100,k208_d,3
person,1,0.391,YOLO11,7.622966170310974,1,triangle_r100,k208_d,3
traffic light,1,0.255,YOLO11,7.622966170310974,1,triangle_r100,k208_d,3
person,2,0.382,YOLO11,7.622966170310974,2,triangle_r100,k196_d,3
traffic light,1,0.258,YOLO11,7.622966170310974,2,triangle_r100,k196_d,3
person,1,0.547,YOLO11,7.622966170310974,1,triangle_r100,rgb_167_208_196,2
traffic light,1,0.279,YOLO11,7.622966170310974,1,triangle_r100,rgb_167_208_196,2
person,1,0.56,YOLO11,7.622966170310974,1,triangle_r100,rgb_167_196_208,1
person,1,0.528,YOLO11,7.622966170310974,1,triangle_r100,rgb_208_167_196,2
traffic light,1,0.266,YOLO11,7.622966170310974,1,triangle_r100,rgb_208_167_196,2
person,2,0.292,YOLO11,7.622966170310974,2,triangle_r100,single_red_k167,3
umbrella,1,0.265,YOLO11,7.622966170310974,2,triangle_r100,single_red_k167,3
person,2,0.359,YOLO11,7.622966170310974,2,triangle_r100,single_green_k167,3
traffic light,1,0.262,YOLO11,7.622966170310974,2,triangle_r100,single_green_k167,3
person,1,0.365,YOLO11,7.622966170310974,1,triangle_r100,single_blue_k167,2
traffic light,1,0.259,YOLO11,7.622966170310974,1,triangle_r100,single_blue_k167,2
person,1,0.418,YOLO11,7.622966170310974,1,triangle_r100,lychrel_196,1
person,1,0.584,YOLO11,7.622966170310974,1,triangle_r100,lychrel_295,2
traffic light,1,0.252,YOLO11,7.622966170310974,1,triangle_r100,lychrel_295,2
person,1,0.516,YOLO11,7.622966170310974,1,triangle_r100,lychrel_394,1
person,1,0.516,YOLO11,7.622966170310974,1,triangle_r100,lychrel_493,1
person,1,0.584,YOLO11,7.622966170310974,1,triangle_r100,lychrel_592,2
traffic light,1,0.252,YOLO11,7.622966170310974,1,triangle_r100,lychrel_592,2
person,1,0.534,YOLO11,7.622966170310974,1,triangle_r100,lychrel_689,1
person,1,0.375,YOLO11,7.622966170310974,1,triangle_r100,lychrel_788,1
person,1,0.375,YOLO11,7.622966170310974,1,triangle_r100,lychrel_887,1
person,1,0.562,YOLO11,7.622966170310974,1,triangle_r100,lychrel_1997,1
person,1,0.586,YOLO11,7.622966170310974,1,triangle_r100,lychrel_2998,1
person,1,0.257,YOLO11,7.622966170310974,1,triangle_r100,stripes_h_13px,2
traffic light,1,0.251,YOLO11,7.622966170310974,1,triangle_r100,stripes_h_13px,2
person,1,0.608,YOLO11,7.622966170310974,1,triangle_r100,stripes_d_13px,1
person,1,0.399,YOLO11,7.622966170310974,1,triangle_r100,stripes_h_32px,2
traffic light,1,0.261,YOLO11,7.622966170310974,1,triangle_r100,stripes_h_32px,2
person,1,0.278,YOLO11,7.622966170310974,1,triangle_r100,stripes_v_13px,1
person,1,0.514,YOLO11,7.622966170310974,1,triangle_r100,composite_167_208,2
traffic light,1,0.251,YOLO11,7.622966170310974,1,triangle_r100,composite_167_208,2
person,1,0.474,YOLO11,7.622966170310974,1,triangle_r100,composite_167_inv196,2
traffic light,1,0.251,YOLO11,7.622966170310974,1,triangle_r100,composite_167_inv196,2
umbrella,1,0.677,YOLO11,7.622966170310974,1,triangle_r100,random_noise,2
person,1,0.589,YOLO11,7.622966170310974,1,triangle_r100,random_noise,2
person,1,0.408,YOLO11,7.622966170310974,1,triangle_r100,uniform_gray,2
traffic light,1,0.266,YOLO11,7.622966170310974,1,triangle_r100,uniform_gray,2
person,1,0.818,YOLO11,7.521265000104904,1,triangle_deformed,k167_d,2
umbrella,1,0.449,YOLO11,7.521265000104904,1,triangle_deformed,k167_d,2
umbrella,1,0.846,YOLO11,7.521265000104904,1,triangle_deformed,k208_d,2
person,1,0.825,YOLO11,7.521265000104904,1,triangle_deformed,k208_d,2
person,1,0.777,YOLO11,7.521265000104904,1,triangle_deformed,k196_d,1
person,1,0.783,YOLO11,7.521265000104904,1,triangle_deformed,rgb_167_208_196,2
traffic light,1,0.271,YOLO11,7.521265000104904,1,triangle_deformed,rgb_167_208_196,2
person,1,0.717,YOLO11,7.521265000104904,1,triangle_deformed,rgb_167_196_208,2
umbrella,1,0.482,YOLO11,7.521265000104904,1,triangle_deformed,rgb_167_196_208,2
person,1,0.783,YOLO11,7.521265000104904,1,triangle_deformed,rgb_208_167_196,2
traffic light,1,0.267,YOLO11,7.521265000104904,1,triangle_deformed,rgb_208_167_196,2
person,1,0.773,YOLO11,7.521265000104904,1,triangle_deformed,single_red_k167,2
umbrella,1,0.419,YOLO11,7.521265000104904,1,triangle_deformed,single_red_k167,2
person,1,0.821,YOLO11,7.521265000104904,1,triangle_deformed,single_green_k167,2
traffic light,1,0.259,YOLO11,7.521265000104904,1,triangle_deformed,single_green_k167,2
person,1,0.81,YOLO11,7.521265000104904,1,triangle_deformed,single_blue_k167,3
umbrella,1,0.264,YOLO11,7.521265000104904,1,triangle_deformed,single_blue_k167,3
traffic light,1,0.255,YOLO11,7.521265000104904,1,triangle_deformed,single_blue_k167,3
person,1,0.657,YOLO11,7.521265000104904,1,triangle_deformed,lychrel_196,2
traffic light,1,0.251,YOLO11,7.521265000104904,1,triangle_deformed,lychrel_196,2
person,1,0.803,YOLO11,7.521265000104904,1,triangle_deformed,lychrel_295,1
person,1,0.784,YOLO11,7.521265000104904,1,triangle_deformed,lychrel_394,2
traffic light,1,0.253,YOLO11,7.521265000104904,1,triangle_deformed,lychrel_394,2
person,1,0.784,YOLO11,7.521265000104904,1,triangle_deformed,lychrel_493,2
traffic light,1,0.253,YOLO11,7.521265000104904,1,triangle_deformed,lychrel_493,2
person,1,0.803,YOLO11,7.521265000104904,1,triangle_deformed,lychrel_592,1
person,1,0.747,YOLO11,7.521265000104904,1,triangle_deformed,lychrel_689,1
person,1,0.756,YOLO11,7.521265000104904,1,triangle_deformed,lychrel_788,1
person,1,0.756,YOLO11,7.521265000104904,1,triangle_deformed,lychrel_887,1
person,1,0.784,YOLO11,7.521265000104904,1,triangle_deformed,lychrel_1997,1
person,1,0.721,YOLO11,7.521265000104904,1,triangle_deformed,lychrel_2998,1
person,1,0.598,YOLO11,7.521265000104904,1,triangle_deformed,stripes_h_13px,1
person,1,0.772,YOLO11,7.521265000104904,1,triangle_deformed,stripes_d_13px,1
person,2,0.526,YOLO11,7.521265000104904,2,triangle_deformed,stripes_h_32px,2
person,1,0.681,YOLO11,7.521265000104904,1,triangle_deformed,stripes_v_13px,1
person,1,0.701,YOLO11,7.521265000104904,1,triangle_deformed,composite_167_208,2
traffic light,1,0.254,YOLO11,7.521265000104904,1,triangle_deformed,composite_167_208,2
person,1,0.82,YOLO11,7.521265000104904,1,triangle_deformed,composite_167_inv196,2
umbrella,1,0.458,YOLO11,7.521265000104904,1,triangle_deformed,composite_167_inv196,2
umbrella,1,0.823,YOLO11,7.521265000104904,1,triangle_deformed,random_noise,2
person,1,0.732,YOLO11,7.521265000104904,1,triangle_deformed,random_noise,2
person,1,0.734,YOLO11,7.521265000104904,1,triangle_deformed,uniform_gray,2
traffic light,1,0.254,YOLO11,7.521265000104904,1,triangle_deformed,uniform_gray,2
person,1,0.717,YOLO11,9.765046834945679,1,hexagon_r80,k167_d,2
traffic light,1,0.261,YOLO11,9.765046834945679,1,hexagon_r80,k167_d,2
person,1,0.723,YOLO11,9.765046834945679,1,hexagon_r80,k208_d,3
umbrella,1,0.362,YOLO11,9.765046834945679,1,hexagon_r80,k208_d,3
traffic light,1,0.285,YOLO11,9.765046834945679,1,hexagon_r80,k208_d,3
person,1,0.689,YOLO11,9.765046834945679,1,hexagon_r80,k196_d,2
traffic light,1,0.261,YOLO11,9.765046834945679,1,hexagon_r80,k196_d,2
person,1,0.737,YOLO11,9.765046834945679,1,hexagon_r80,rgb_167_208_196,2
traffic light,1,0.277,YOLO11,9.765046834945679,1,hexagon_r80,rgb_167_208_196,2
person,1,0.643,YOLO11,9.765046834945679,1,hexagon_r80,rgb_167_196_208,3
umbrella,1,0.501,YOLO11,9.765046834945679,1,hexagon_r80,rgb_167_196_208,3
traffic light,1,0.255,YOLO11,9.765046834945679,1,hexagon_r80,rgb_167_196_208,3
person,1,0.654,YOLO11,9.765046834945679,1,hexagon_r80,rgb_208_167_196,3
umbrella,1,0.394,YOLO11,9.765046834945679,1,hexagon_r80,rgb_208_167_196,3
traffic light,1,0.272,YOLO11,9.765046834945679,1,hexagon_r80,rgb_208_167_196,3
person,1,0.657,YOLO11,9.765046834945679,1,hexagon_r80,single_red_k167,3
umbrella,1,0.267,YOLO11,9.765046834945679,1,hexagon_r80,single_red_k167,3
traffic light,1,0.251,YOLO11,9.765046834945679,1,hexagon_r80,single_red_k167,3
person,1,0.765,YOLO11,9.765046834945679,1,hexagon_r80,single_green_k167,2
traffic light,1,0.263,YOLO11,9.765046834945679,1,hexagon_r80,single_green_k167,2
person,1,0.659,YOLO11,9.765046834945679,1,hexagon_r80,single_blue_k167,2
traffic light,1,0.258,YOLO11,9.765046834945679,1,hexagon_r80,single_blue_k167,2
person,1,0.639,YOLO11,9.765046834945679,1,hexagon_r80,lychrel_196,2
traffic light,1,0.264,YOLO11,9.765046834945679,1,hexagon_r80,lychrel_196,2
person,1,0.712,YOLO11,9.765046834945679,1,hexagon_r80,lychrel_295,2
traffic light,1,0.264,YOLO11,9.765046834945679,1,hexagon_r80,lychrel_295,2
person,1,0.61,YOLO11,9.765046834945679,1,hexagon_r80,lychrel_394,2
traffic light,1,0.265,YOLO11,9.765046834945679,1,hexagon_r80,lychrel_394,2
person,1,0.61,YOLO11,9.765046834945679,1,hexagon_r80,lychrel_493,2
traffic light,1,0.265,YOLO11,9.765046834945679,1,hexagon_r80,lychrel_493,2
person,1,0.712,YOLO11,9.765046834945679,1,hexagon_r80,lychrel_592,2
traffic light,1,0.264,YOLO11,9.765046834945679,1,hexagon_r80,lychrel_592,2
person,1,0.608,YOLO11,9.765046834945679,1,hexagon_r80,lychrel_689,2
traffic light,1,0.258,YOLO11,9.765046834945679,1,hexagon_r80,lychrel_689,2
person,1,0.664,YOLO11,9.765046834945679,1,hexagon_r80,lychrel_788,2
traffic light,1,0.255,YOLO11,9.765046834945679,1,hexagon_r80,lychrel_788,2
person,1,0.664,YOLO11,9.765046834945679,1,hexagon_r80,lychrel_887,2
traffic light,1,0.255,YOLO11,9.765046834945679,1,hexagon_r80,lychrel_887,2
person,1,0.68,YOLO11,9.765046834945679,1,hexagon_r80,lychrel_1997,2
traffic light,1,0.263,YOLO11,9.765046834945679,1,hexagon_r80,lychrel_1997,2
person,1,0.618,YOLO11,9.765046834945679,1,hexagon_r80,lychrel_2998,2
traffic light,1,0.252,YOLO11,9.765046834945679,1,hexagon_r80,lychrel_2998,2
person,1,0.617,YOLO11,9.765046834945679,1,hexagon_r80,stripes_h_13px,2
traffic light,1,0.259,YOLO11,9.765046834945679,1,hexagon_r80,stripes_h_13px,2
person,1,0.737,YOLO11,9.765046834945679,1,hexagon_r80,stripes_d_13px,2
umbrella,1,0.359,YOLO11,9.765046834945679,1,hexagon_r80,stripes_d_13px,2
person,1,0.424,YOLO11,9.765046834945679,1,hexagon_r80,stripes_h_32px,2
traffic light,1,0.271,YOLO11,9.765046834945679,1,hexagon_r80,stripes_h_32px,2
person,1,0.464,YOLO11,9.765046834945679,1,hexagon_r80,stripes_v_13px,1
person,1,0.61,YOLO11,9.765046834945679,1,hexagon_r80,composite_167_208,2
traffic light,1,0.262,YOLO11,9.765046834945679,1,hexagon_r80,composite_167_208,2
person,1,0.717,YOLO11,9.765046834945679,1,hexagon_r80,composite_167_inv196,2
traffic light,1,0.261,YOLO11,9.765046834945679,1,hexagon_r80,composite_167_inv196,2
umbrella,1,0.766,YOLO11,9.765046834945679,1,hexagon_r80,random_noise,2
person,1,0.713,YOLO11,9.765046834945679,1,hexagon_r80,random_noise,2
person,1,0.339,YOLO11,9.765046834945679,1,hexagon_r80,uniform_gray,2
traffic light,1,0.26,YOLO11,9.765046834945679,1,hexagon_r80,uniform_gray,2
person,1,0.795,YOLO11,10.754900425672531,1,octagon_deformed,k167_d,3
umbrella,1,0.544,YOLO11,10.754900425672531,1,octagon_deformed,k167_d,3
traffic light,1,0.258,YOLO11,10.754900425672531,1,octagon_deformed,k167_d,3
umbrella,1,0.864,YOLO11,10.754900425672531,1,octagon_deformed,k208_d,3
person,1,0.781,YOLO11,10.754900425672531,1,octagon_deformed,k208_d,3
traffic light,1,0.276,YOLO11,10.754900425672531,1,octagon_deformed,k208_d,3
person,1,0.599,YOLO11,10.754900425672531,1,octagon_deformed,k196_d,3
umbrella,1,0.593,YOLO11,10.754900425672531,1,octagon_deformed,k196_d,3
traffic light,1,0.26,YOLO11,10.754900425672531,1,octagon_deformed,k196_d,3
person,1,0.508,YOLO11,10.754900425672531,1,octagon_deformed,rgb_167_208_196,2
traffic light,1,0.28,YOLO11,10.754900425672531,1,octagon_deformed,rgb_167_208_196,2
umbrella,1,0.712,YOLO11,10.754900425672531,1,octagon_deformed,rgb_167_196_208,2
person,1,0.506,YOLO11,10.754900425672531,1,octagon_deformed,rgb_167_196_208,2
umbrella,1,0.465,YOLO11,10.754900425672531,1,octagon_deformed,rgb_208_167_196,3
person,1,0.418,YOLO11,10.754900425672531,1,octagon_deformed,rgb_208_167_196,3
traffic light,1,0.272,YOLO11,10.754900425672531,1,octagon_deformed,rgb_208_167_196,3
person,1,0.74,YOLO11,10.754900425672531,1,octagon_deformed,single_red_k167,2
umbrella,1,0.503,YOLO11,10.754900425672531,1,octagon_deformed,single_red_k167,2
person,1,0.775,YOLO11,10.754900425672531,1,octagon_deformed,single_green_k167,2
traffic light,1,0.27,YOLO11,10.754900425672531,1,octagon_deformed,single_green_k167,2
person,1,0.609,YOLO11,10.754900425672531,1,octagon_deformed,single_blue_k167,3
umbrella,1,0.298,YOLO11,10.754900425672531,1,octagon_deformed,single_blue_k167,3
traffic light,1,0.267,YOLO11,10.754900425672531,1,octagon_deformed,single_blue_k167,3
person,1,0.591,YOLO11,10.754900425672531,1,octagon_deformed,lychrel_196,2
traffic light,1,0.264,YOLO11,10.754900425672531,1,octagon_deformed,lychrel_196,2
person,1,0.76,YOLO11,10.754900425672531,1,octagon_deformed,lychrel_295,2
traffic light,1,0.269,YOLO11,10.754900425672531,1,octagon_deformed,lychrel_295,2
person,1,0.679,YOLO11,10.754900425672531,1,octagon_deformed,lychrel_394,2
traffic light,1,0.264,YOLO11,10.754900425672531,1,octagon_deformed,lychrel_394,2
person,1,0.679,YOLO11,10.754900425672531,1,octagon_deformed,lychrel_493,2
traffic light,1,0.264,YOLO11,10.754900425672531,1,octagon_deformed,lychrel_493,2
person,1,0.76,YOLO11,10.754900425672531,1,octagon_deformed,lychrel_592,2
traffic light,1,0.269,YOLO11,10.754900425672531,1,octagon_deformed,lychrel_592,2
person,1,0.594,YOLO11,10.754900425672531,1,octagon_deformed,lychrel_689,2
traffic light,1,0.257,YOLO11,10.754900425672531,1,octagon_deformed,lychrel_689,2
person,1,0.595,YOLO11,10.754900425672531,1,octagon_deformed,lychrel_788,2
traffic light,1,0.255,YOLO11,10.754900425672531,1,octagon_deformed,lychrel_788,2
person,1,0.595,YOLO11,10.754900425672531,1,octagon_deformed,lychrel_887,2
traffic light,1,0.255,YOLO11,10.754900425672531,1,octagon_deformed,lychrel_887,2
person,1,0.601,YOLO11,10.754900425672531,1,octagon_deformed,lychrel_1997,2
traffic light,1,0.261,YOLO11,10.754900425672531,1,octagon_deformed,lychrel_1997,2
person,1,0.465,YOLO11,10.754900425672531,1,octagon_deformed,lychrel_2998,2
traffic light,1,0.251,YOLO11,10.754900425672531,1,octagon_deformed,lychrel_2998,2
person,1,0.275,YOLO11,10.754900425672531,1,octagon_deformed,stripes_h_13px,2
traffic light,1,0.275,YOLO11,10.754900425672531,1,octagon_deformed,stripes_h_13px,2
person,1,0.567,YOLO11,10.754900425672531,1,octagon_deformed,stripes_d_13px,2
umbrella,1,0.34,YOLO11,10.754900425672531,1,octagon_deformed,stripes_d_13px,2
traffic light,1,0.29,YOLO11,10.754900425672531,0,octagon_deformed,stripes_h_32px,1
person,1,0.445,YOLO11,10.754900425672531,1,octagon_deformed,stripes_v_13px,1
person,1,0.598,YOLO11,10.754900425672531,1,octagon_deformed,composite_167_208,2
traffic light,1,0.254,YOLO11,10.754900425672531,1,octagon_deformed,composite_167_208,2
person,1,0.796,YOLO11,10.754900425672531,1,octagon_deformed,composite_167_inv196,3
umbrella,1,0.55,YOLO11,10.754900425672531,1,octagon_deformed,composite_167_inv196,3
traffic light,1,0.259,YOLO11,10.754900425672531,1,octagon_deformed,composite_167_inv196,3
umbrella,1,0.855,YOLO11,10.754900425672531,1,octagon_deformed,random_noise,2
person,1,0.738,YOLO11,10.754900425672531,1,octagon_deformed,random_noise,2
umbrella,1,0.454,YOLO11,10.754900425672531,0,octagon_deformed,uniform_gray,2
traffic light,1,0.27,YOLO11,10.754900425672531,0,octagon_deformed,uniform_gray,2
person,1,0.833,YOLO11,3.856554999947548,1,sierpinski_d3,k167_d,1
person,1,0.758,YOLO11,3.856554999947548,1,sierpinski_d3,k208_d,1
person,1,0.716,YOLO11,3.856554999947548,1,sierpinski_d3,k196_d,1
person,1,0.805,YOLO11,3.856554999947548,1,sierpinski_d3,rgb_167_208_196,3
umbrella,1,0.327,YOLO11,3.856554999947548,1,sierpinski_d3,rgb_167_208_196,3
traffic light,1,0.25,YOLO11,3.856554999947548,1,sierpinski_d3,rgb_167_208_196,3
person,1,0.745,YOLO11,3.856554999947548,1,sierpinski_d3,rgb_167_196_208,2
umbrella,1,0.593,YOLO11,3.856554999947548,1,sierpinski_d3,rgb_167_196_208,2
person,1,0.788,YOLO11,3.856554999947548,1,sierpinski_d3,rgb_208_167_196,2
tie,1,0.436,YOLO11,3.856554999947548,1,sierpinski_d3,rgb_208_167_196,2
person,1,0.695,YOLO11,3.856554999947548,1,sierpinski_d3,single_red_k167,1
person,1,0.609,YOLO11,3.856554999947548,1,sierpinski_d3,single_green_k167,1
person,1,0.616,YOLO11,3.856554999947548,1,sierpinski_d3,single_blue_k167,1
umbrella,1,0.729,YOLO11,3.856554999947548,1,sierpinski_d3,lychrel_196,2
person,1,0.689,YOLO11,3.856554999947548,1,sierpinski_d3,lychrel_196,2
person,1,0.8,YOLO11,3.856554999947548,1,sierpinski_d3,lychrel_295,2
umbrella,1,0.358,YOLO11,3.856554999947548,1,sierpinski_d3,lychrel_295,2
person,1,0.767,YOLO11,3.856554999947548,1,sierpinski_d3,lychrel_394,2
umbrella,1,0.591,YOLO11,3.856554999947548,1,sierpinski_d3,lychrel_394,2
person,1,0.767,YOLO11,3.856554999947548,1,sierpinski_d3,lychrel_493,2
umbrella,1,0.591,YOLO11,3.856554999947548,1,sierpinski_d3,lychrel_493,2
person,1,0.8,YOLO11,3.856554999947548,1,sierpinski_d3,lychrel_592,2
umbrella,1,0.358,YOLO11,3.856554999947548,1,sierpinski_d3,lychrel_592,2
person,1,0.772,YOLO11,3.856554999947548,1,sierpinski_d3,lychrel_689,2
umbrella,1,0.614,YOLO11,3.856554999947548,1,sierpinski_d3,lychrel_689,2
umbrella,1,0.771,YOLO11,3.856554999947548,1,sierpinski_d3,lychrel_788,2
person,1,0.76,YOLO11,3.856554999947548,1,sierpinski_d3,lychrel_788,2
umbrella,1,0.771,YOLO11,3.856554999947548,1,sierpinski_d3,lychrel_887,2
person,1,0.76,YOLO11,3.856554999947548,1,sierpinski_d3,lychrel_887,2
person,1,0.781,YOLO11,3.856554999947548,1,sierpinski_d3,lychrel_1997,2
umbrella,1,0.666,YOLO11,3.856554999947548,1,sierpinski_d3,lychrel_1997,2
umbrella,1,0.613,YOLO11,3.856554999947548,1,sierpinski_d3,lychrel_2998,2
person,1,0.604,YOLO11,3.856554999947548,1,sierpinski_d3,lychrel_2998,2
person,2,0.437,YOLO11,3.856554999947548,2,sierpinski_d3,stripes_h_13px,2
person,1,0.62,YOLO11,3.856554999947548,1,sierpinski_d3,stripes_d_13px,1
person,2,0.398,YOLO11,3.856554999947548,2,sierpinski_d3,stripes_h_32px,2
person,1,0.509,YOLO11,3.856554999947548,1,sierpinski_d3,stripes_v_13px,1
person,1,0.741,YOLO11,3.856554999947548,1,sierpinski_d3,composite_167_208,2
umbrella,1,0.334,YOLO11,3.856554999947548,1,sierpinski_d3,composite_167_208,2
person,1,0.833,YOLO11,3.856554999947548,1,sierpinski_d3,composite_167_inv196,1
person,1,0.605,YOLO11,3.856554999947548,1,sierpinski_d3,random_noise,1
person,1,0.618,YOLO11,3.856554999947548,1,sierpinski_d3,uniform_gray,1
person,1,0.878,YOLO11,3.1625602394342422,1,sierpinski_d4,k167_d,2
umbrella,1,0.344,YOLO11,3.1625602394342422,1,sierpinski_d4,k167_d,2
person,1,0.817,YOLO11,3.1625602394342422,1,sierpinski_d4,k208_d,1
person,1,0.862,YOLO11,3.1625602394342422,1,sierpinski_d4,k196_d,1
person,1,0.877,YOLO11,3.1625602394342422,1,sierpinski_d4,rgb_167_208_196,2
traffic light,1,0.261,YOLO11,3.1625602394342422,1,sierpinski_d4,rgb_167_208_196,2
person,1,0.85,YOLO11,3.1625602394342422,1,sierpinski_d4,rgb_167_196_208,2
umbrella,1,0.759,YOLO11,3.1625602394342422,1,sierpinski_d4,rgb_167_196_208,2
person,1,0.849,YOLO11,3.1625602394342422,1,sierpinski_d4,rgb_208_167_196,2
umbrella,1,0.711,YOLO11,3.1625602394342422,1,sierpinski_d4,rgb_208_167_196,2
person,1,0.861,YOLO11,3.1625602394342422,1,sierpinski_d4,single_red_k167,1
person,1,0.841,YOLO11,3.1625602394342422,1,sierpinski_d4,single_green_k167,1
person,1,0.862,YOLO11,3.1625602394342422,1,sierpinski_d4,single_blue_k167,1
person,1,0.876,YOLO11,3.1625602394342422,1,sierpinski_d4,lychrel_196,2
umbrella,1,0.556,YOLO11,3.1625602394342422,1,sierpinski_d4,lychrel_196,2
person,1,0.892,YOLO11,3.1625602394342422,1,sierpinski_d4,lychrel_295,2
umbrella,1,0.356,YOLO11,3.1625602394342422,1,sierpinski_d4,lychrel_295,2
person,1,0.888,YOLO11,3.1625602394342422,1,sierpinski_d4,lychrel_394,2
umbrella,1,0.571,YOLO11,3.1625602394342422,1,sierpinski_d4,lychrel_394,2
person,1,0.888,YOLO11,3.1625602394342422,1,sierpinski_d4,lychrel_493,2
umbrella,1,0.571,YOLO11,3.1625602394342422,1,sierpinski_d4,lychrel_493,2
person,1,0.892,YOLO11,3.1625602394342422,1,sierpinski_d4,lychrel_592,2
umbrella,1,0.356,YOLO11,3.1625602394342422,1,sierpinski_d4,lychrel_592,2
person,1,0.886,YOLO11,3.1625602394342422,1,sierpinski_d4,lychrel_689,2
umbrella,1,0.458,YOLO11,3.1625602394342422,1,sierpinski_d4,lychrel_689,2
person,1,0.886,YOLO11,3.1625602394342422,1,sierpinski_d4,lychrel_788,2
